Empresa;snapshot;mes;ano;bacia_hidrografica;latitude;longitude;recolha_agua;indice_seca;precipitation;soil_moisture_225;processo_representativo;pre_tratamento;origem;Line;ID Processo;Estrutura;Fibra;Corante;Cor;Máquina;R:B;Banho;Banho simplif.;banho_representativo;pH;Condutividade;Alcalinidade;Dureza;Cor_p;Turbidez;Sólidos suspensos totais;Carência química de oxigénio;Carência bioquímica de oxigénio;Carbono orgânico total;Azoto total;Azoto amoniacal;Nitratos;Nitritos;Fósforo total;Alumínio;Chumbo;Cobre;Crómio total;Ferro;Manganês;Magnésio;Zinco;Cálcio;Cloretos;Sulfatos;Sulfitos;Sulfuretos;Hidrocarbonetos totais;Óleos e gorduras;Detergentes aniónicos
GT10 - FITECOM;;;;;;;;;;;;;Giatex;descontinuo;P12;Tecido;Mistura PES/WO;;Escura;Jet;15.0;Lav. PT 10;Lav. PT 10;Tingimento;3.7;1800.0;10.0;7.8;341.0;52.0;6.4;2130.0;294.0;710.0;457.0;275.0;3.3;0.164;1.8;0.11;0.01;0.0026;0.0673;0.0783;0.0083;0.372;0.204;2.48;12.0;637.0;875.0;0.05;2.09;84.5;7.48
GT10 - FITECOM;;;;;;;;;;;;;Giatex;descontinuo;P12;Tecido;Mistura PES/WO;;Escura;Jet;15.0;Lav. PT 11;Lav. PT 11;Tingimento;3.9;510.0;24.6;7.0;143.0;19.0;5.0;593.0;86.8;197.66666666666666;77.0;60.3;0.45;0.062;0.3;0.074;0.01;0.002;0.0182;0.0692;0.0088;0.343;0.0997;2.27;9.66;162.0;110.0;0.05;17.4;60.6;12.0
GT10 - FITECOM;;;;;;;;;;;;;Giatex;descontinuo;P12;Tecido;Mistura PES/WO;;Escura;Jet;15.0;Lav. PT 12;Lav. PT 12;Tingimento;5.9;107.0;28.3;7.0;33.8;4.0;5.0;88.8;12.4;29.599999999999998;9.9;7.8;0.39;0.0171;0.1;0.088;0.01;0.002;0.0026;0.0564;0.0078;0.31;0.0292;2.3;9.33;9.04;8.0;0.05;4.26;11.5;6.6
GT10 - FITECOM;;;;;;;;;;;;;Giatex;descontinuo;P13;Tecido;Mistura PES/WO;;Preparação;Jet;12.0;Preparação;Preparação;Preparação;6.1;299.0;471.0;39.6;3810.0;456.0;301.0;5410.0;1130.0;1803.3333333333333;6.1;7.1;0.27;0.0067;4.1;4.76;0.01;0.0077;0.0067;1.52;0.0991;5.9;0.0525;6.12;37.7;16.4;480.0;0.05;18.4;113.0;16.8
GT10 - FITECOM;;;;;;;;;;;;;Giatex;descontinuo;P13;Tecido;Mistura PES/WO;;Preparação;Jet;12.0;Lav. PP 1;Lav. PP 1;Preparação;6.4;181.0;146.0;36.2;121.0;66.0;56.7;855.0;141.0;285.0;3.8;6.0;0.27;0.005;0.78;0.639;0.01;0.002;0.002;0.46;0.0599;4.85;0.0126;6.45;20.6;19.5;335.0;0.05;3.6;16.3;1.36
GT10 - FITECOM;;;;;;;;;;;;;Giatex;descontinuo;P13;Tecido;Mistura PES/WO;;Preparação;Jet;12.0;Lav. PP 2;Lav. PP 2;Preparação;6.6;160.0;108.0;40.1;101.0;20.0;20.3;177.0;17.1;59.0;1.5;6.0;0.27;0.005;0.2;0.155;0.01;0.002;0.002;0.41;0.0799;5.05;0.0118;7.68;16.5;15.4;405.0;0.05;3.36;5.9;0.036
GT10 - FITECOM;;;;;;;;;;;;;Giatex;descontinuo;P13;Tecido;Mistura PES/WO;;Preparação;Jet;12.0;Lav. PP 3;Lav. PP 3;Preparação;6.7;155.0;104.0;41.3;38.6;14.0;12.7;79.7;12.0;26.566666666666666;2.5;6.0;5.48;0.104;0.17;0.068;0.01;0.002;0.002;0.534;0.106;4.99;0.185;8.26;15.7;14.6;380.0;0.05;1.4;2.53;0.02
GT10 - FITECOM;;;;;;;;;;;;;Giatex;descontinuo;P13;Tecido;Mistura PES/WO;;Preparação;Jet;12.0;Lav. PP 4;Lav. PP 4;Preparação;6.8;158.0;104.0;41.0;33.5;8.3;9.2;37.4;6.7;12.466666666666667;3.1;6.0;2.72;0.102;0.1;0.04;0.01;0.002;0.002;0.404;0.0885;4.84;0.0159;8.49;16.2;15.0;375.0;0.05;1.01;1.01;0.02
GT10 - FITECOM;;;;;;;;;;;;;Giatex;descontinuo;P13;Tecido;Mistura PES/WO;;Preparação;Jet;12.0;Lav. PP 5;Lav. PP 5;Preparação;6.8;157.0;94.0;40.5;45.6;6.8;6.7;31.4;4.9;10.466666666666667;2.3;6.0;3.17;0.0856;0.16;0.031;0.01;0.002;0.002;0.34;0.121;4.72;0.0257;8.47;15.6;14.4;330.0;0.05;0.81;1.94;0.02
GT10 - FITECOM;;;;;;;;;;;;;Giatex;descontinuo;P13;Tecido;Mistura PES/WO;;Preparação;Jet;12.0;Lav. PP 6;Lav. PP 6;Preparação;6.8;250.0;222.0;103.0;46.7;6.4;12.3;221.0;63.1;73.66666666666667;2.0;41.7;0.38;0.005;0.17;0.024;0.01;0.002;0.002;0.0497;0.307;9.71;0.0877;25.2;15.6;13.4;370.0;0.05;829.0;1460.0;0.02
GT11 - ACATEL;;;;;;;;;;;;;Giatex;descontinuo;P1;Malha;Algodão;Reativos;Clara;Jet;5.0;1/2 branco 1;Preparação;Branqueamento;;;;;;;;;;0.0;;;;;;;;;;;;;;;;;;;;;
GT11 - ACATEL;;;;;;;;;;;;;Giatex;descontinuo;P1;Malha;Algodão;Reativos;Clara;Jet;5.0;Lav. PP 1;Lav. PP 1;Preparação;;;;;;;;;;0.0;;;;;;;;;;;;;;;;;;;;;
GT11 - ACATEL;;;;;;;;;;;;;Giatex;descontinuo;P1;Malha;Algodão;Reativos;Clara;Jet;5.0;Lav. PP 2;Lav. PP 2;Preparação;;;;;;;;;;0.0;;;;;;;;;;;;;;;;;;;;;
GT11 - ACATEL;;;;;;;;;;;;;Giatex;descontinuo;P1;Malha;Algodão;Reativos;Clara;Jet;5.0;Tingimento 1;Tingimento 1;Tingimento;;;;;;;;;;0.0;;;;;;;;;;;;;;;;;;;;;
GT11 - ACATEL;;;;;;;;;;;;;Giatex;descontinuo;P1;Malha;Algodão;Reativos;Clara;Jet;5.0;Lav. PT 1;Lav. PT 1;Tingimento;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
GT11 - ACATEL;;;;;;;;;;;;;Giatex;descontinuo;P1;Malha;Algodão;Reativos;Clara;Jet;5.0;Ensaboamento 1;Ensaboamento 1;Ensaboamento;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
GT11 - ACATEL;;;;;;;;;;;;;Giatex;descontinuo;P2;Malha;Algodão;Reativos;Média;Jet;5.0;1/2 branco 1;Preparação;Branqueamento;;;;;;;;;;0.0;;;;;;;;;;;;;;;;;;;;;
GT11 - ACATEL;;;;;;;;;;;;;Giatex;descontinuo;P2;Malha;Algodão;Reativos;Média;Jet;5.0;Lav. PP 1;Lav. PP 1;Preparação;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
GT11 - ACATEL;;;;;;;;;;;;;Giatex;descontinuo;P2;Malha;Algodão;Reativos;Média;Jet;5.0;Lav. PP 2;Lav. PP 2;Preparação;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
GT11 - ACATEL;;;;;;;;;;;;;Giatex;descontinuo;P2;Malha;Algodão;Reativos;Média;Jet;5.0;Tingimento 1;Tingimento 1;Tingimento;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
GT11 - ACATEL;;;;;;;;;;;;;Giatex;descontinuo;P2;Malha;Algodão;Reativos;Média;Jet;5.0;Lav. PT 1;Lav. PT 1;Tingimento;;;;;;;;;;0.0;;;;;;;;;;;;;;;;;;;;;
GT11 - ACATEL;;;;;;;;;;;;;Giatex;descontinuo;P2;Malha;Algodão;Reativos;Média;Jet;5.0;Ensaboamento 1;Ensaboamento 1;Ensaboamento;;;;;;;;;;0.0;;;;;;;;;;;;;;;;;;;;;
GT11 - ACATEL;;;;;;;;;;;;;Giatex;descontinuo;P2;Malha;Algodão;Reativos;Média;Jet;5.0;Ensaboamento 2;Ensaboamento 2;Ensaboamento;;;;;;;;;;0.0;;;;;;;;;;;;;;;;;;;;;
GT11 - ACATEL;;;;;;;;;;;;;Giatex;descontinuo;P3;Malha;Algodão;Reativos;Escura;Jet;7.0;1/2 branco 1;Preparação;Branqueamento;;;;;;;;;;0.0;;;;;;;;;;;;;;;;;;;;;
GT11 - ACATEL;;;;;;;;;;;;;Giatex;descontinuo;P3;Malha;Algodão;Reativos;Escura;Jet;7.0;Lav. PP 1;Lav. PP 1;Preparação;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
GT11 - ACATEL;;;;;;;;;;;;;Giatex;descontinuo;P3;Malha;Algodão;Reativos;Escura;Jet;7.0;Lav. PP 2;Lav. PP 2;Preparação;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
GT11 - ACATEL;;;;;;;;;;;;;Giatex;descontinuo;P3;Malha;Algodão;Reativos;Escura;Jet;7.0;Tingimento 1;Tingimento 1;Tingimento;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
GT11 - ACATEL;;;;;;;;;;;;;Giatex;descontinuo;P3;Malha;Algodão;Reativos;Escura;Jet;7.0;Lav. PT 1;Lav. PT 1;Tingimento;;;;;;;;;;0.0;;;;;;;;;;;;;;;;;;;;;
GT11 - ACATEL;;;;;;;;;;;;;Giatex;descontinuo;P3;Malha;Algodão;Reativos;Escura;Jet;7.0;Ensaboamento 1;Ensaboamento 1;Ensaboamento;;;;;;;;;;0.0;;;;;;;;;;;;;;;;;;;;;
GT11 - ACATEL;;;;;;;;;;;;;Giatex;descontinuo;P3;Malha;Algodão;Reativos;Escura;Jet;7.0;Ensaboamento 2;Ensaboamento 2;Ensaboamento;;;;;;;;;;0.0;;;;;;;;;;;;;;;;;;;;;
GT11 - ACATEL;;;;;;;;;;;;;Giatex;descontinuo;P4;Peça confecionada;Poliamida;;Clara;Máq. Tingir Peça;15.0;Lav. PT 1;Lav. PT 1;Tingimento;6.1;210.0;66.0;10.9;1080.0;298.0;208.0;1560.0;206.0;520.0;26.6;6.0;2.0;0.04;1.6;0.102;0.01;0.18;0.0111;0.11;0.079;1.14;0.0086;2.48;12.3;25.8;9.0;0.05;37.7;41.8;1.75
GT11 - ACATEL;;;;;;;;;;;;;Giatex;descontinuo;P4;Peça confecionada;Poliamida;;Clara;Máq. Tingir Peça;15.0;Amaciamento;Amaciamento;Amaciamento;6.0;98.7;29.1;8.9;163.0;48.0;19.6;232.0;16.8;77.33333333333333;6.7;20.6;2.0;0.04;0.25;0.048;0.01;0.0367;0.0036;0.0445;0.0184;0.764;0.0069;2.32;8.33;7.76;2.5;0.05;20.8;26.3;0.556
GT11 - ACATEL;;;;;;;;;;;;;Giatex;descontinuo;P5;Peça confecionada;Poliamida;;Média;Máq. Tingir Peça;15.0;Lav. PT 1;Lav. PT 1;Tingimento;;;;;;;;;;0.0;;;;;;;;;;;;;;;;;;;;;
GT11 - ACATEL;;;;;;;;;;;;;Giatex;descontinuo;P5;Peça confecionada;Poliamida;;Média;Máq. Tingir Peça;15.0;Lav. PT 1;Lav. PT 1;Tingimento;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
GT11 - ACATEL;;;;;;;;;;;;;Giatex;descontinuo;P6;Peça confecionada;Poliamida;;Média;Máq. Tingir Peça;15.0;Lav. PT 1;Lav. PT 1;Tingimento;6.3;78.1;33.0;8.0;153.0;14.8;5.0;135.0;27.4;45.0;2.0;60.3;2.0;0.04;0.17;0.03;0.01;0.002;0.0704;0.0132;0.0161;0.724;9.83;2.03;6.2;5.56;3.0;0.05;9.83;22.5;0.283
GT11 - ACATEL;;;;;;;;;;;;;Giatex;descontinuo;P6;Peça confecionada;Poliamida;;Média;Máq. Tingir Peça;15.0;Amaciamento;Amaciamento;Amaciamento;5.8;55.0;10.0;9.2;440.0;114.0;65.4;647.0;14.3;215.66666666666666;2.0;6.0;2.45;0.04;0.52;0.037;0.01;0.0029;0.033;0.0201;0.0044;0.982;0.007;2.06;7.79;5.0;2.0;0.05;27.3;31.3;0.816
GT11 - ACATEL;;;;;;;;;;;;;Giatex;descontinuo;P6;Peça confecionada;Poliamida;;Escura;Máq. Tingir Peça;10.0;Tingimento 1;Tingimento 1;Tingimento;4.8;1490.0;481.0;31.9;453.0;96.0;5.0;3590.0;1290.0;1196.6666666666667;68.1;6.0;3.28;0.15;3.3;0.122;0.018;0.0284;2.73;0.0776;0.602;5.44;0.313;3.76;7.96;209.0;4.0;0.05;13.8;38.9;1.96
GT11 - ACATEL;;;;;;;;;;;;;Giatex;descontinuo;P7;Malha;Algodão;;Preparação Est. Digital;Máq. Tingir Peça;6.0;1/2 branco 1;Preparação;Branqueamento;6.6;113.0;38.3;8.5;13.8;1.0;5.0;9.8;1.0;3.266666666666667;2.0;6.0;2.0;2.05;0.14;0.018;0.01;0.002;0.002;0.0135;0.00327;1.12;0.003;1.57;8.62;5.0;2.0;0.05;0.6;0.82;0.02
GT12 - ABM;;;;;;;;;;;;;Giatex;descontinuo;P1;Malha;Algodão;Reativos;Clara;Jet;9.0;1/2 branco 1;Preparação;Branqueamento;12.1;7500.0;5900.0;250.0;1004.0;260.0;294.0;6760.0;2300.0;2253.3333333333335;166.0;228.0;42.8;4.88;57.2;0.253;0.01;0.104;0.0505;0.345;0.254;31.7;0.178;47.7;74.8;87.4;20.0;0.05;1.83;95.9;2.13
GT12 - ABM;;;;;;;;;;;;;Giatex;descontinuo;P1;Malha;Algodão;Reativos;Clara;Jet;9.0;Lav. PP 1;Lav. PP 1;Preparação;10.8;1400.0;950.0;65.1;168.0;58.0;43.2;1570.0;598.0;523.3333333333334;22.3;6.0;8.91;0.882;2.3;0.128;0.01;0.0248;0.0128;0.128;0.0739;8.44;0.0363;12.1;29.0;24.5;2.0;0.05;0.18;35.3;1.53
GT12 - ABM;;;;;;;;;;;;;Giatex;descontinuo;P1;Malha;Algodão;Reativos;Clara;Jet;9.0;Anti-pilling 1;Preparação;Preparação;4.6;697.0;349.0;94.0;163.0;19.0;313.0;1180.0;644.0;393.3333333333333;8.0;6.0;0.27;0.005;0.52;0.031;0.01;0.0046;0.0034;0.0386;0.116;16.2;0.039;11.0;102.0;5.89;1.0;0.05;0.18;12.2;0.307
GT12 - ABM;;;;;;;;;;;;;Giatex;descontinuo;P1;Malha;Algodão;Reativos;Clara;Jet;9.0;Lav. PP 2;Lav. PP 2;Preparação;11.0;31000.0;2200.0;148.0;280.0;85.0;1380.0;2200.0;872.0;733.3333333333334;44.8;29.1;0.27;0.227;28.9;0.743;0.01;0.02;0.02;0.474;0.228;20.9;0.164;24.7;11400.0;19.2;20.0;0.05;1.53;25.4;1.89
GT12 - ABM;;;;;;;;;;;;;Giatex;descontinuo;P1;Malha;Algodão;Reativos;Clara;Jet;9.0;Lav. PP 3;Lav. PP 3;Preparação;10.8;13000.0;940.0;58.7;945.0;309.0;657.0;1240.0;487.0;413.3333333333333;22.4;8.5;4.6;0.145;3.9;0.299;0.01;0.02;0.02;0.144;0.0845;8.09;0.0947;10.2;4290.0;9.61;2.0;0.05;3.25;24.0;1.01
GT12 - ABM;;;;;;;;;;;;;Giatex;descontinuo;P1;Malha;Algodão;Reativos;Clara;Jet;9.0;Tingimento 1;Tingimento 1;Tingimento;10.0;4800.0;368.0;22.1;559.0;136.0;498.0;736.0;184.0;245.33333333333334;6.6;13.5;0.27;3.01;1.3;0.137;0.01;0.0052;0.0022;0.0976;0.0267;2.75;0.015;4.27;1460.0;6.48;3.0;0.05;0.18;7.4;0.02
GT12 - ABM;;;;;;;;;;;;;Giatex;descontinuo;P1;Malha;Algodão;Reativos;Clara;Jet;9.0;Lav. PT 1;Lav. PT 1;Tingimento;4.2;2200.0;283.0;19.4;325.0;93.0;625.0;1310.0;724.0;436.6666666666667;3.6;6.0;2.05;0.05;2.0;0.078;0.01;0.0041;0.002;0.0657;0.0128;1.53;0.003;5.26;627.0;6.75;2.0;0.05;0.18;8.21;0.163
GT12 - ABM;;;;;;;;;;;;;Giatex;descontinuo;P1;Malha;Algodão;Reativos;Clara;Jet;9.0;Ensaboamento 1;Ensaboamento 1;Ensaboamento;4.3;968.0;189.0;9.7;37.2;11.0;462.0;1230.0;310.0;410.0;7.3;6.0;0.27;0.105;6.4;0.062;0.01;0.009;0.002;0.0642;0.0069;0.824;0.003;2.58;232.0;5.0;2.0;0.05;3.34;43.2;0.936
GT12 - ABM;;;;;;;;;;;;;Giatex;descontinuo;P1;Malha;Algodão;Reativos;Clara;Jet;9.0;Ensaboamento 2;Ensaboamento 2;Ensaboamento;4.7;427.0;123.0;4.9;65.1;65.0;292.0;602.0;173.0;200.66666666666666;2.6;6.0;0.27;0.0279;2.2;0.034;0.01;0.0055;0.002;0.0365;0.0025;0.422;0.003;1.3;97.1;5.0;2.0;0.05;1.64;18.6;0.162
GT12 - ABM;;;;;;;;;;;;;Giatex;descontinuo;P1;Malha;Algodão;Reativos;Clara;Jet;9.0;Amaciamento;Amaciamento;Amaciamento;6.1;206.0;104.0;3.6;1168.0;306.0;407.0;820.0;65.4;273.3333333333333;2.9;7.1;0.27;0.005;2.3;0.01;0.01;0.002;0.002;0.0085;0.0012;0.317;0.003;0.922;38.5;5.0;2.0;0.05;0.18;11.1;0.563
GT12 - ABM;;;;;;;;;;;;;Giatex;descontinuo;P3;Malha;Algodão;Reativos;Escura;Jet;9.0;Preparação;Preparação;Preparação;6.0;3700.0;2380.0;447.0;1060.0;148.0;67.0;4890.0;29.6;1630.0;132.0;96.0;263.0;0.01;45.6;0.302;0.01;0.202;0.0288;0.188;0.332;77.0;0.373;52.6;10.0;14.3;445.0;0.05;0.92;52.1;0.583
GT12 - ABM;;;;;;;;;;;;;Giatex;descontinuo;P3;Malha;Algodão;Reativos;Escura;Jet;9.0;Lav. PP 1;Lav. PP 1;Preparação;6.0;1900.0;1100.0;187.0;489.0;62.0;122.0;2410.0;24.4;803.3333333333334;89.0;36.9;267.0;0.01;19.6;0.22;0.01;0.0915;0.0176;0.177;0.137;32.0;0.17;21.6;82.8;57.0;820.0;0.05;0.52;35.8;0.28
GT12 - ABM;;;;;;;;;;;;;Giatex;descontinuo;P3;Malha;Algodão;Reativos;Escura;Jet;9.0;Lav. PP 2;Lav. PP 2;Preparação;6.1;942.0;537.0;79.0;298.0;32.0;100.0;1680.0;32.0;560.0;35.0;19.2;89.0;0.01;9.0;0.312;0.01;0.0432;0.0137;0.193;0.059;14.0;0.0835;9.2;50.0;10.0;420.0;0.05;0.91;33.0;0.302
GT12 - ABM;;;;;;;;;;;;;Giatex;descontinuo;P3;Malha;Algodão;Reativos;Escura;Jet;9.0;Anti-pilling 1;Preparação;Preparação;5.1;707.0;210.0;80.0;255.0;23.0;100.0;1370.0;29.6;456.6666666666667;17.2;12.1;34.7;0.01;7.3;0.132;0.01;0.0138;0.0099;0.115;0.068;13.0;0.0136;10.6;57.1;10.8;485.0;0.05;1.1;28.4;0.42
GT12 - ABM;;;;;;;;;;;;;Giatex;descontinuo;P3;Malha;Algodão;Reativos;Escura;Jet;9.0;Lav. PP 3;Lav. PP 3;Preparação;5.3;392.0;210.0;36.2;216.0;33.0;104.0;1700.0;11.9;566.6666666666666;13.2;7.1;33.8;0.19;3.5;0.139;0.01;0.0071;0.0075;0.104;0.03;5.84;0.006;4.9;39.3;10.0;5450.0;0.05;0.42;15.3;0.154
GT12 - ABM;;;;;;;;;;;;;Giatex;descontinuo;P3;Malha;Algodão;Reativos;Escura;Jet;9.0;Lav. PP 4;Lav. PP 4;Preparação;6.2;168.0;112.0;12.1;213.0;24.0;124.0;254.0;4.1;84.66666666666667;6.0;6.0;10.0;0.15;1.3;0.143;0.01;0.0031;0.002;0.0763;0.009;1.74;0.004;2.0;20.0;10.0;520.0;0.05;0.1;9.77;0.048
GT12 - ABM;;;;;;;;;;;;;Giatex;descontinuo;P3;Malha;Algodão;Reativos;Escura;Jet;9.0;Tingimento 1;Tingimento 1;Tingimento;10.3;11000.0;26100.0;137.0;1230.0;22.0;444.0;3770.0;6.5;1256.6666666666667;130.0;12.8;532.0;0.01;9.8;0.01;0.01;0.0396;0.002;0.0522;0.005;12.0;0.003;35.6;46400.0;1898.5;7100.0;0.05;0.1;2.67;0.345
GT12 - ABM;;;;;;;;;;;;;Giatex;descontinuo;P3;Malha;Algodão;Reativos;Escura;Jet;9.0;Lav. PT 1;Lav. PT 1;Tingimento;10.6;58000.0;7470.0;74.8;11500.0;10.0;396.0;3600.0;17.6;1200.0;92.0;31.9;298.0;0.01;7.9;0.01;0.01;0.0211;0.002;0.073;0.005;6.48;0.0342;19.2;24200.0;691.9;2350.0;0.05;0.1;4.62;0.153
GT12 - ABM;;;;;;;;;;;;;Giatex;descontinuo;P3;Malha;Algodão;Reativos;Escura;Jet;9.0;Lav. PT 2;Lav. PT 2;Tingimento;10.7;30000.0;4200.0;46.4;5950.0;13.0;250.0;811.0;13.6;270.3333333333333;41.0;22.0;106.0;0.01;3.4;0.01;0.01;0.0215;0.002;0.275;0.007;4.35;0.003;11.4;11000.0;385.0;2170.0;0.05;0.35;7.47;0.144
GT12 - ABM;;;;;;;;;;;;;Giatex;descontinuo;P3;Malha;Algodão;Reativos;Escura;Jet;9.0;Lav. PT 3;Lav. PT 3;Tingimento;10.8;15000.0;8400.0;39.3;6250.0;35.0;228.0;1060.0;17.9;353.3333333333333;52.0;6.0;223.0;0.01;5.3;0.01;0.01;0.002;0.002;0.128;0.037;4.14;0.0941;8.9;5000.0;140.0;8850.0;0.05;0.64;14.1;0.179
GT12 - ABM;;;;;;;;;;;;;Giatex;descontinuo;P3;Malha;Algodão;Reativos;Escura;Jet;9.0;Lav. PT 4;Lav. PT 4;Tingimento;7.6;6800.0;2100.0;42.2;3860.0;51.0;238.0;1800.0;14.5;600.0;19.6;17.7;25.7;0.01;13.2;0.393;0.01;0.0124;0.0237;0.628;0.159;5.04;0.378;8.6;10.0;49.0;1010.0;0.05;55.2;123.0;0.399
GT12 - ABM;;;;;;;;;;;;;Giatex;descontinuo;P3;Malha;Algodão;Reativos;Escura;Jet;9.0;Ensaboamento 1;Ensaboamento 1;Ensaboamento;7.5;3300.0;1310.0;24.8;2870.0;55.0;170.0;1440.0;14.8;480.0;11.8;99.0;10.0;0.01;18.6;0.546;0.029;0.328;0.0183;0.546;0.1;2.91;0.604;5.2;15.7;268.0;9100.0;0.05;17.0;81.3;1.54
GT12 - ABM;;;;;;;;;;;;;Giatex;descontinuo;P3;Malha;Algodão;Reativos;Escura;Jet;9.0;Lav. PE 1;Lav. PE 1;Ensaboamento;7.8;1600.0;560.0;9.2;2330.0;58.0;192.0;741.0;14.8;247.0;10.5;7.1;22.1;0.01;10.6;0.418;0.01;0.0072;0.0112;0.394;0.037;0.96;0.063;2.1;12.1;23.9;10200.0;0.05;1.7;24.0;0.279
GT12 - ABM;;;;;;;;;;;;;Giatex;descontinuo;P3;Malha;Algodão;Reativos;Escura;Jet;9.0;Lav. PE 2;Lav. PE 2;Ensaboamento;7.1;825.0;373.0;4.1;935.0;52.0;168.0;955.0;4.3;318.3333333333333;7.1;31.9;10.0;0.01;4.4;0.252;0.01;0.0041;0.0061;0.217;0.015;0.37;0.0267;1.0;17.1;10.0;9700.0;0.05;0.8;14.8;0.467
GT12 - ABM;;;;;;;;;;;;;Giatex;descontinuo;P3;Malha;Algodão;Reativos;Escura;Jet;9.0;Lav. PE 3;Lav. PE 3;Ensaboamento;6.9;439.0;187.0;3.0;616.0;57.0;144.0;344.0;12.9;114.66666666666667;9.2;6.0;21.2;0.01;1.7;0.14;0.01;0.0032;0.0037;0.133;0.008;0.22;0.0164;0.66;11.4;11.1;9500.0;0.05;0.81;11.0;0.181
GT12 - ABM;;;;;;;;;;;;;Giatex;descontinuo;P3;Malha;Algodão;Reativos;Escura;Jet;9.0;Amaciamento;Amaciamento;Amaciamento;6.8;420.0;257.0;3.0;160.0;13.0;118.0;290.0;7.6;96.66666666666667;6.0;6.0;10.0;0.02;4.0;0.038;0.01;0.002;0.002;0.005;0.001;0.04;0.003;0.17;50.0;10.0;1200.0;0.05;0.01;9.23;0.02
GT02 - TINTEX;;;;;;;;;;;;;Giatex;continuo;P7;Malha;Algodão;;Mercerização;Mercerizadeira;;Merc. Cx. 1;Merc. Cx. 1;Mercerizacao;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
GT02 - TINTEX;;;;;;;;;;;;;Giatex;continuo;P7;Malha;Algodão;;Mercerização;Mercerizadeira;;Merc. Cx. 2;Merc. Cx. 2;Mercerizacao;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
GT04 - ADALBERTO;;;;;;;;;;;;;Giatex;continuo;P4;Tecido;Algodão;;Branqueio;Pad-steam;;;Lav. Cont. 1;Lavagem;6.5;683.0;1440.0;17.2;208.0;23.6;212.0;746.0;230.0;248.66666666666666;16.9;11.4;2.0;0.06;0.79;0.266;0.01;0.002;0.002;0.0814;0.0131;2.03;0.0094;3.54;124.0;35.7;5.0;0.05;3.65;83.5;0.288
GT04 - ADALBERTO;;;;;;;;;;;;;Giatex;continuo;P4;Tecido;Algodão;;Branqueio;Pad-steam;;;Lav. Cont. 2;Lavagem;3.6;879.0;769.0;111.0;49.0;6.8;26.0;154.0;50.0;51.333333333333336;9.2;6.0;23.0;0.15;0.86;0.457;0.01;0.002;0.002;0.126;0.0671;8.14;0.0197;31.2;121.0;35.6;2.5;0.05;0.18;8.77;0.031
GT04 - ADALBERTO;;;;;;;;;;;;;Giatex;continuo;P4;Tecido;Algodão;;Branqueio;Pad-steam;;;Lav. Cont. 3;Lavagem;8.3;818.0;866.0;50.0;121.0;7.6;15.2;108.0;9.4;36.0;3.0;6.0;2.0;0.06;1.9;0.213;0.01;0.001;0.0024;0.0502;0.00758;3.67;0.0115;14.0;129.0;38.6;2.5;0.05;0.86;14.0;0.027
GT04 - ADALBERTO;;;;;;;;;;;;;Giatex;continuo;P5.1;Tecido;Algodão;;Branqueio;Pad-batch;;Banho foulard;Banho foulard;Foulard;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
GT04 - ADALBERTO;;;;;;;;;;;;;Giatex;continuo;P5.1;Tecido;Algodão;;Branqueio;Pad-batch;;Maq. Lav. Cx. 1;;Lavagem;;;;;;;;;;0.0;;;;;;;;;;;;;;;;;;;;;
GT04 - ADALBERTO;;;;;;;;;;;;;Giatex;continuo;P5.1;Tecido;Algodão;;Branqueio;Pad-batch;;Maq. Lav. Cx. 2;Lav. Cont. 1;Lavagem;11.8;5330.0;2610.0;202.0;378.0;297.0;150.0;8000.0;3500.0;2666.6666666666665;165.0;133.0;20.6;4.26;13.9;0.261;0.01;0.0227;0.0047;0.144;0.0666;40.0;0.0894;14.8;108.0;145.0;3.0;0.05;0.18;21.0;0.518
GT04 - ADALBERTO;;;;;;;;;;;;;Giatex;continuo;P5.1;Tecido;Algodão;;Branqueio;Pad-batch;;Maq. Lav. Cx. 3;;Lavagem;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
GT04 - ADALBERTO;;;;;;;;;;;;;Giatex;continuo;P5.1;Tecido;Algodão;;Branqueio;Pad-batch;;Maq. Lav. Cx. 4;;Lavagem;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
GT04 - ADALBERTO;;;;;;;;;;;;;Giatex;continuo;P5.1;Tecido;Algodão;;Branqueio;Pad-batch;;Maq. Lav. Cx. 5;Lav. Cont. 2;Lavagem;11.2;3080.0;1070.0;178.0;403.0;207.0;131.0;4470.0;1880.0;1490.0;86.5;80.1;2.0;0.739;1.1;0.419;0.01;0.0215;0.0064;0.366;0.0701;34.2;0.109;14.9;92.2;93.5;3.0;0.05;0.18;15.7;0.274
